# B3LYP aug-cc-pVTZ
C   0.0000000   0.0000000   1.3856730
C   0.0000000   1.2219410   0.7707430
C   0.0000000   -1.2219410  0.7707430
C   0.0000000   1.2091320   -0.6300030
C   0.0000000   -1.2091320  -0.6300030
C   0.0000000   0.0000000   -1.3162230
H   0.0000000   2.1499850   1.3249890
H   0.0000000   -2.1499850  1.3249890
H   0.0000000   2.1421200   -1.1789530
H   0.0000000   -2.1421200  -1.1789530
H   0.0000000   0.0000000   -2.3976440
