# CCSD//aug-ccpVTZ
C  -1.4401050  1.2148690   0.0000000
C   0.0000000   0.7380700   0.0000000
C   0.0948480   -0.7663260  0.0000000
O   1.4666910   -1.1196090  0.0000000
H   -1.4878070  2.3017900   0.0000000
H   -1.9725320  0.8567390   0.8809800
H   -1.9725320  0.8567390   -0.8809800
H   0.5252150   1.1167570   0.8766860
H   0.5252150   1.1167570   -0.8766860
H   -0.4063710  -1.1688280  0.8848750
H   -0.4063710  -1.1688280  -0.8848750
H   1.5332000   -2.0739290  0.0000000
